wals code	name	value	description	latitude	longitude	genus	family	area
cyv	Cayuvava	2	Verbal constructions	-13.5	-65.5	Cayuvava	Cayuvava	Verbal Categories
cha	Chamorro	1	Affixes on verbs	13.45	144.75	Chamorro	Austronesian	Verbal Categories
cle	Chinantec (Lealao)	2	Verbal constructions	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Verbal Categories
chk	Chukchi	3	Other kinds of markers	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Verbal Categories
chv	Chuvash	1	Affixes on verbs	55.5	47.5	Turkic	Altaic	Verbal Categories
cre	Cree (Plains)	2	Verbal constructions	54.0	-110.0	Algonquian	Algic	Verbal Categories
dag	Daga	1	Affixes on verbs	-10.0	149.333333333	Dagan	Trans-New Guinea	Verbal Categories
dni	Dani (Lower Grand Valley)	1	Affixes on verbs	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Verbal Categories
dsh	Danish	2	Verbal constructions	56.0	10.0	Germanic	Indo-European	Verbal Categories
dio	Diola-Fogny	1	Affixes on verbs	13.0	-16.25	Jola	Niger-Congo	Verbal Categories
dre	Drehu	2	Verbal constructions	-21.0	167.25	Oceanic	Austronesian	Verbal Categories
dut	Dutch	2	Verbal constructions	52.5	6.0	Germanic	Indo-European	Verbal Categories
eka	Ekari	1	Affixes on verbs	-3.83333333333	135.5	Paniai Lakes	Trans-New Guinea	Verbal Categories
eng	English	2	Verbal constructions	52.0	0.0	Germanic	Indo-European	Verbal Categories
eve	Evenki	1	Affixes on verbs	56.0	125.0	Tungusic	Altaic	Verbal Categories
ewe	Ewe	2	Verbal constructions	6.33333333333	0.416666666667	Gbe	Niger-Congo	Verbal Categories
far	Faroese	2	Verbal constructions	62.0	-7.0	Germanic	Indo-European	Verbal Categories
fij	Fijian	2	Verbal constructions	-17.8333333333	178.0	Oceanic	Austronesian	Verbal Categories
fin	Finnish	2	Verbal constructions	62.0	25.0	Finnic	Uralic	Verbal Categories
fre	French	2	Verbal constructions	48.0	2.0	Romance	Indo-European	Verbal Categories
fua	Fulfulde (Adamawa)	1	Affixes on verbs	9.16666666667	13.5	Peul-Serer	Niger-Congo	Verbal Categories
fue	Futuna (East)	2	Verbal constructions	-14.3333333333	-178.166666667	Oceanic	Austronesian	Verbal Categories
gdk	Gadaba (Kondekor)	1	Affixes on verbs	18.75	83.5	Dravidian	Dravidian	Verbal Categories
gar	Garo	1	Affixes on verbs	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Verbal Categories
geo	Georgian	2	Verbal constructions	42.0	44.0	Kartvelian	Kartvelian	Verbal Categories
ger	German	2	Verbal constructions	52.0	10.0	Germanic	Indo-European	Verbal Categories
goj	Gojri	1	Affixes on verbs	32.75	76.25	Indic	Indo-European	Verbal Categories
grk	Greek (Modern)	2	Verbal constructions	39.0	22.0	Greek	Indo-European	Verbal Categories
grw	Greenlandic (West)	1	Affixes on verbs	64.0	-51.0	Eskimo	Eskimo-Aleut	Verbal Categories
hai	Haida	1	Affixes on verbs	53.0	-132.0	Haida	Haida	Verbal Categories
ham	Hamtai	1	Affixes on verbs	-7.5	146.25	Nuclear Angan	Trans-New Guinea	Verbal Categories
hau	Hausa	2	Verbal constructions	12.0	7.0	West Chadic	Afro-Asiatic	Verbal Categories
haw	Hawaiian	2	Verbal constructions	19.5833333333	-155.5	Oceanic	Austronesian	Verbal Categories
heb	Hebrew (Modern)	2	Verbal constructions	31.5	34.8333333333	Semitic	Afro-Asiatic	Verbal Categories
hin	Hindi	2	Verbal constructions	25.0	77.0	Indic	Indo-European	Verbal Categories
hmo	Hmong Njua	2	Verbal constructions	28.0	105.0	Hmongic	Hmong-Mien	Verbal Categories
